,IMDB-BINARY,MSRC_21,ENZYMES,NCI1
0,0.05771513251974923,0.14062873176481222,0.021506375688333697,0.01206389511604134
1,0.05691636152052312,0.13914267886628753,0.030364866630015405,0.017308243768735767
2,0.0548274794849346,0.14246910610558103,0.033296189618216905,0.02043060578621164
3,0.02389012035992634,0.14235378533981533,0.02585999627825126,0.020546316467152353
4,0.02389012035992634,0.1422426307327561,0.027851703415436704,0.01937867248285793
