,IMDB-BINARY,MSRC_21,ENZYMES,NCI1
0,0.048269626272727816,0.16803140282365808,0.03161451085664003,0.039989868903293015
1,0.048269626272727816,0.16959091870209564,0.03444378979998128,0.03619466966340579
2,0.06779407871646943,0.16849197324353143,0.034999196844666736,0.037791842134346706
3,0.02894921223767893,0.15913654060422971,0.031007479413674818,0.03740748427349417
4,0.02894921223767893,0.16386178483603242,0.03170430230050949,0.037733215891939224
