,IMDB-BINARY,MSRC_21,ENZYMES,NCI1
0,0.057432232264657886,0.1144468536831548,0.015804636423946795,0.011975435590952004
1,0.054409277172077795,0.1305491513228803,0.014294590170806877,0.014321715448316627
2,0.032277989767560626,0.15403995940793166,0.014824093710286756,0.017329407146161567
3,0.054409277172077795,0.1536073004052066,0.01802099370380361,0.020252091583581603
4,0.032277989767560626,0.14638444129317327,0.018205593414105502,0.0207169108770088
