,MSRC_21,ENZYMES,NCI1
0,0.6367400864911045,0.08404046130549282,0.027305118439206744
1,0.6402878054727791,0.07121285987041691,0.028816530200514025
2,0.6446014077945785,0.08450361026913504,0.028646817528454882
3,0.6402139469077295,0.08657913249313245,0.03071650619790169
4,0.6375202712122571,0.07921361472330413,0.031503763993143884
