,MSRC_21,ENZYMES,NCI1
0,0.6226421839121608,0.047831638067638536,0.02657106971715595
1,0.6228296309471915,0.047870976913553874,0.028314135602686835
2,0.6407939711559242,0.05324849989035993,0.02818909949432853
3,0.6154657222244239,0.043269872079869105,0.029321158453852473
4,0.6545094533526676,0.04640138497178328,0.03010060019885825
