,MSRC_21,ENZYMES,NCI1
0,0.5995255513133921,0.05243966727420343,0.05686606759826126
1,0.6135466498323419,0.05114798345836435,0.05566683398929334
2,0.5976635058909858,0.051690484697049476,0.05580681968552891
3,0.6154399075447771,0.04966965404397379,0.056461922105074794
4,0.599468312774544,0.027916664665129078,0.056461922105074794
